timestamp,worker_x,center_x,confidence,note
2025-04-04 14:02:18,354.39,320.5,0.65,triggered
2025-04-04 14:02:19,354.39,354.81,0.8,ignored (worker)
2025-04-04 14:02:19,354.39,320.19,0.64,triggered
2025-04-04 14:02:20,354.39,354.67,0.82,ignored (worker)
2025-04-04 14:02:20,354.39,321.05,0.64,triggered
2025-04-04 14:02:21,354.39,360.66,0.81,ignored (worker)
2025-04-04 14:02:21,354.39,320.53,0.65,triggered
2025-04-04 14:02:23,354.39,359.96,0.82,ignored (worker)
2025-04-04 14:02:23,354.39,320.68,0.63,triggered
2025-04-04 14:02:24,354.39,360.53,0.83,ignored (worker)
2025-04-04 14:02:24,354.39,320.23,0.58,triggered
2025-04-04 14:02:25,354.39,359.6,0.81,ignored (worker)
2025-04-04 14:02:25,354.39,320.27,0.67,triggered
2025-04-04 14:02:26,354.39,356.96,0.8,ignored (worker)
2025-04-04 14:02:26,354.39,321.25,0.61,triggered
2025-04-04 14:02:27,354.39,356.22,0.8,ignored (worker)
2025-04-04 14:02:27,354.39,321.11,0.56,triggered
2025-04-04 14:02:28,354.39,357.6,0.82,ignored (worker)
2025-04-04 14:02:28,354.39,320.3,0.63,triggered
2025-04-04 14:02:29,354.39,356.76,0.8,ignored (worker)
2025-04-04 14:02:29,354.39,319.58,0.61,triggered
2025-04-04 14:02:30,354.39,354.01,0.83,ignored (worker)
2025-04-04 14:02:30,354.39,316.53,0.56,triggered
2025-04-04 14:02:31,354.39,351.85,0.84,ignored (worker)
2025-04-04 14:02:31,354.39,312.83,0.56,triggered
2025-04-04 14:02:32,354.39,349.31,0.8,ignored (worker)
2025-04-04 14:02:32,354.39,311.15,0.57,triggered
2025-04-04 14:02:33,354.39,349.39,0.85,ignored (worker)
2025-04-04 14:02:33,354.39,311.63,0.6,triggered
2025-04-04 14:02:34,354.39,349.88,0.85,ignored (worker)
2025-04-04 14:02:34,354.39,311.71,0.59,triggered
2025-04-04 14:02:35,354.39,350.02,0.83,ignored (worker)
2025-04-04 14:02:35,354.39,311.97,0.58,triggered
2025-04-04 14:02:36,354.39,350.31,0.81,ignored (worker)
2025-04-04 14:02:36,354.39,311.99,0.61,triggered
2025-04-04 14:02:37,354.39,348.56,0.83,ignored (worker)
2025-04-04 14:02:37,354.39,303.76,0.7,triggered
2025-04-04 14:02:38,354.39,347.03,0.84,ignored (worker)
2025-04-04 14:02:38,354.39,283.6,0.58,triggered
2025-04-04 14:02:39,354.39,346.19,0.78,ignored (worker)
2025-04-04 14:02:39,354.39,294.78,0.76,triggered
2025-04-04 14:02:40,354.39,343.88,0.74,triggered
2025-04-04 14:02:41,354.39,345.14,0.77,ignored (worker)
2025-04-04 14:02:41,354.39,301.18,0.62,triggered
