timestamp,worker_x,center_x,confidence,note
2025-04-07 13:11:57,196.0,192.58,0.85,ignored (worker)
2025-04-07 13:11:58,196.0,189.19,0.85,ignored (worker)
2025-04-07 13:12:00,196.0,189.72,0.85,ignored (worker)
2025-04-07 13:12:01,196.0,190.08,0.85,ignored (worker)
2025-04-07 13:12:03,196.0,189.08,0.82,ignored (worker)
2025-04-07 13:12:04,196.0,190.51,0.86,ignored (worker)
2025-04-07 13:12:06,196.0,192.13,0.86,ignored (worker)
2025-04-07 13:12:08,196.0,190.91,0.84,ignored (worker)
2025-04-07 13:12:09,196.0,192.15,0.85,ignored (worker)
2025-04-07 13:12:10,196.0,195.3,0.81,ignored (worker)
2025-04-07 13:12:12,196.0,453.56,0.89,triggered
2025-04-07 13:12:13,196.0,344.33,0.88,triggered
2025-04-07 13:12:14,196.0,285.97,0.87,triggered
2025-04-07 13:12:15,196.0,245.85,0.87,triggered
2025-04-07 13:12:22,196.0,73.24,0.89,triggered
2025-04-07 13:12:24,196.0,195.04,0.84,ignored (worker)
2025-04-07 13:12:25,196.0,195.66,0.85,ignored (worker)
2025-04-07 13:12:26,196.0,190.91,0.87,ignored (worker)
2025-04-07 13:12:27,196.0,185.92,0.89,triggered
2025-04-07 13:12:28,196.0,186.19,0.89,ignored (worker)
2025-04-07 13:12:29,196.0,77.68,0.91,triggered
2025-04-07 13:12:30,196.0,55.07,0.9,triggered
2025-04-07 13:12:31,196.0,47.49,0.9,triggered
2025-04-07 13:12:32,196.0,84.62,0.9,triggered
2025-04-07 13:12:34,196.0,160.92,0.85,triggered
2025-04-07 13:12:35,196.0,171.35,0.89,triggered
2025-04-07 13:12:37,196.0,62.81,0.91,triggered
2025-04-07 13:12:38,196.0,34.89,0.93,triggered
2025-04-07 13:12:39,196.0,47.97,0.91,triggered
2025-04-07 13:12:40,196.0,88.67,0.89,triggered
2025-04-07 13:12:41,196.0,92.36,0.88,triggered
2025-04-07 13:12:42,196.0,201.64,0.89,ignored (worker)
2025-04-07 13:12:43,196.0,201.52,0.89,ignored (worker)
2025-04-07 13:12:43,196.0,104.14,0.73,triggered
2025-04-07 13:12:44,196.0,200.99,0.89,ignored (worker)
2025-04-07 13:12:44,196.0,102.13,0.8,triggered
2025-04-07 13:12:45,196.0,201.33,0.88,ignored (worker)
2025-04-07 13:12:45,196.0,104.27,0.7,triggered
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:06,201.65,202.07,0.88,ignored (worker)
2025-04-07 13:14:07,201.65,201.21,0.88,ignored (worker)
2025-04-07 13:14:09,201.65,213.57,0.88,triggered
2025-04-07 13:14:10,201.65,214.26,0.88,triggered
2025-04-07 13:14:11,201.65,214.43,0.88,triggered
2025-04-07 13:14:12,201.65,214.37,0.87,triggered
2025-04-07 13:14:13,201.65,214.17,0.87,triggered
2025-04-07 13:14:14,201.65,214.04,0.88,triggered
2025-04-07 13:14:15,201.65,214.06,0.89,triggered
