timestamp,worker_x,center_x,confidence,note
2025-04-07 14:28:59,252.66,58.33,0.9,triggered
2025-04-07 14:29:00,252.66,58.15,0.91,triggered
2025-04-07 14:29:01,252.66,58.07,0.91,triggered
2025-04-07 14:29:02,252.66,58.42,0.9,triggered
2025-04-07 14:29:03,252.66,58.24,0.9,triggered
2025-04-07 14:29:04,252.66,58.11,0.91,triggered
2025-04-07 14:29:05,252.66,57.91,0.93,triggered
2025-04-07 14:29:06,252.66,97.89,0.91,triggered
2025-04-07 14:29:07,252.66,280.99,0.44,triggered
2025-04-07 14:29:08,252.66,267.31,0.74,triggered
2025-04-07 14:29:09,252.66,268.01,0.75,triggered
2025-04-07 14:29:10,252.66,267.53,0.61,triggered
2025-04-07 14:29:11,252.66,268.88,0.71,triggered
2025-04-07 14:29:12,252.66,267.24,0.8,triggered
2025-04-07 14:29:14,252.66,266.73,0.78,triggered
2025-04-07 14:29:15,252.66,268.18,0.83,triggered
2025-04-07 14:29:16,252.66,267.57,0.83,triggered
2025-04-07 14:29:17,252.66,102.49,0.9,triggered
2025-04-07 14:29:18,252.66,267.85,0.76,triggered
2025-04-07 14:29:19,252.66,268.59,0.84,triggered
2025-04-07 14:29:20,252.66,266.97,0.74,triggered
2025-04-07 14:29:22,252.66,267.15,0.8,triggered
2025-04-07 14:29:23,252.66,266.25,0.8,triggered
2025-04-07 14:29:24,252.66,265.26,0.78,triggered
2025-04-07 14:29:25,252.66,265.64,0.83,triggered
2025-04-07 14:29:26,252.66,264.41,0.75,triggered
2025-04-07 14:29:27,252.66,265.25,0.85,triggered
2025-04-07 14:29:28,252.66,266.04,0.84,triggered
2025-04-07 14:29:29,252.66,267.25,0.81,triggered
2025-04-07 14:29:31,252.66,266.23,0.8,triggered
2025-04-07 14:29:32,252.66,266.86,0.49,triggered
2025-04-07 14:29:33,252.66,264.56,0.86,triggered
2025-04-07 14:29:34,252.66,259.94,0.74,ignored (worker)
2025-04-07 14:29:35,252.66,263.36,0.83,triggered
2025-04-07 14:29:36,252.66,263.28,0.86,triggered
2025-04-07 14:29:37,252.66,263.08,0.84,triggered
2025-04-07 14:29:38,252.66,267.34,0.77,triggered
2025-04-07 14:29:39,252.66,265.77,0.8,triggered
2025-04-07 14:29:40,252.66,265.01,0.8,triggered
2025-04-07 14:29:41,252.66,265.45,0.82,triggered
2025-04-07 14:29:42,252.66,265.96,0.73,triggered
2025-04-07 14:29:43,252.66,266.9,0.83,triggered
2025-04-07 14:29:44,252.66,266.22,0.78,triggered
2025-04-07 14:29:45,252.66,266.59,0.81,triggered
2025-04-07 14:29:46,252.66,264.03,0.82,triggered
2025-04-07 14:29:47,252.66,539.86,0.93,triggered
2025-04-07 14:29:48,252.66,431.46,0.93,triggered
2025-04-07 14:29:49,252.66,429.75,0.93,triggered
2025-04-07 14:29:50,252.66,483.75,0.92,triggered
2025-04-07 14:29:52,252.66,572.32,0.92,triggered
2025-04-07 14:29:53,252.66,581.12,0.91,triggered
2025-04-07 14:29:54,252.66,263.05,0.85,triggered
2025-04-07 14:29:55,252.66,261.43,0.85,ignored (worker)
2025-04-07 14:29:55,252.66,236.41,0.4,triggered
2025-04-07 14:29:56,252.66,267.38,0.81,triggered
2025-04-07 14:29:57,252.66,264.44,0.66,triggered
2025-04-07 14:29:58,252.66,265.41,0.84,triggered
2025-04-07 14:29:59,252.66,265.39,0.74,triggered
2025-04-07 14:30:00,252.66,264.04,0.79,triggered
2025-04-07 14:30:01,252.66,101.87,0.86,triggered
2025-04-07 14:30:02,252.66,54.78,0.93,triggered
2025-04-07 14:30:04,252.66,33.4,0.93,triggered
2025-04-07 14:30:05,252.66,26.76,0.9,triggered
2025-04-07 14:30:06,252.66,30.01,0.92,triggered
2025-04-07 14:30:07,252.66,36.22,0.94,triggered
2025-04-07 14:30:08,252.66,31.25,0.92,triggered
2025-04-07 14:30:09,252.66,50.01,0.92,triggered
