timestamp,worker_x,center_x,confidence,note
2025-04-04 09:40:11,405.89,407.99,0.83,ignored (worker)
2025-04-04 09:40:12,405.89,404.15,0.79,ignored (worker)
2025-04-04 09:40:14,405.89,407.84,0.82,ignored (worker)
2025-04-04 09:40:15,405.89,408.31,0.82,ignored (worker)
2025-04-04 09:40:16,405.89,408.73,0.84,ignored (worker)
2025-04-04 09:40:17,405.89,408.75,0.82,ignored (worker)
2025-04-04 09:40:18,405.89,409.16,0.85,ignored (worker)
2025-04-04 09:40:19,405.89,408.35,0.82,ignored (worker)
2025-04-04 09:40:20,405.89,401.05,0.83,ignored (worker)
2025-04-04 09:40:21,405.89,401.29,0.84,ignored (worker)
2025-04-04 09:40:22,405.89,401.2,0.84,ignored (worker)
2025-04-04 09:40:23,405.89,400.61,0.8,ignored (worker)
2025-04-04 09:40:24,405.89,401.04,0.84,ignored (worker)
2025-04-04 09:40:25,405.89,405.24,0.82,ignored (worker)
2025-04-04 09:40:26,405.89,405.45,0.83,ignored (worker)
2025-04-04 09:40:26,405.89,563.85,0.45,triggered
2025-04-04 09:40:27,405.89,404.35,0.84,ignored (worker)
2025-04-04 09:40:27,405.89,592.17,0.33,triggered
2025-04-04 09:41:29,405.89,400.7,0.84,ignored (worker)
2025-04-04 09:41:29,405.89,505.5,0.34,triggered
2025-04-04 09:41:30,405.89,400.25,0.86,ignored (worker)
2025-04-04 09:41:31,405.89,400.55,0.86,ignored (worker)
2025-04-04 09:41:32,405.89,400.69,0.86,ignored (worker)
2025-04-04 09:41:33,405.89,400.41,0.87,ignored (worker)
2025-04-04 09:41:34,405.89,400.45,0.85,ignored (worker)
2025-04-04 09:41:35,405.89,400.13,0.85,ignored (worker)
2025-04-04 09:41:36,405.89,400.41,0.85,ignored (worker)
2025-04-04 09:41:38,405.89,400.64,0.83,ignored (worker)
2025-04-04 09:41:39,405.89,400.76,0.86,ignored (worker)
2025-04-04 09:41:40,405.89,400.74,0.86,ignored (worker)
2025-04-04 09:41:41,405.89,588.03,0.86,triggered
2025-04-04 09:41:42,405.89,521.97,0.93,triggered
2025-04-04 09:41:43,405.89,566.76,0.93,triggered
2025-04-04 09:41:44,405.89,539.22,0.9,triggered
2025-04-04 09:41:45,405.89,530.68,0.88,triggered
2025-04-04 09:41:46,405.89,531.46,0.89,triggered
2025-04-04 09:41:47,405.89,540.22,0.89,triggered
2025-04-04 09:41:48,405.89,538.99,0.89,triggered
2025-04-04 09:41:50,405.89,536.75,0.89,triggered
2025-04-04 09:41:51,405.89,545.76,0.92,triggered
2025-04-04 09:41:52,405.89,563.08,0.9,triggered
2025-04-04 09:41:53,405.89,573.12,0.92,triggered
2025-04-04 09:41:54,405.89,573.72,0.93,triggered
2025-04-04 09:41:55,405.89,573.51,0.93,triggered
2025-04-04 09:41:56,405.89,573.52,0.93,triggered
2025-04-04 09:41:57,405.89,573.49,0.92,triggered
2025-04-04 09:41:58,405.89,573.24,0.93,triggered
2025-04-04 09:41:59,405.89,573.44,0.93,triggered
2025-04-04 09:42:00,405.89,572.97,0.92,triggered
2025-04-04 09:42:01,405.89,573.44,0.93,triggered
2025-04-04 09:42:02,405.89,572.75,0.93,triggered
